gene_id,gene_name,start,end,seqname
ENSG00000119977.22,TCTN3,95659823,95694143,chr10
ENSG00000138185.20,ENTPD1,95711779,95877266,chr10
ENSG00000270099.1,ENSG00000270099,95860548,95924844,chr10
ENSG00000188649.16,CC2D2B,95907603,96033745,chr10
ENSG00000107443.16,CCNJ,96043394,96060870,chr10
ENSG00000177853.15,ZNF518A,96129715,96205288,chr10
ENSG00000095585.18,BLNK,96189171,96271587,chr10
ENSG00000107447.8,DNTT,96304409,96338564,chr10
ENSG00000197430.11,OPALIN,96343221,96359365,chr10
ENSG00000095587.9,TLL2,96364608,96513926,chr10
ENSG00000077147.16,TM9SF3,96518110,96587452,chr10
ENSG00000155629.15,PIK3AP1,96593315,96720514,chr10
ENSG00000196233.14,LCOR,96832254,96995956,chr10
ENSG00000187122.17,SLIT1,96998038,97185959,chr10
ENSG00000269891.2,ARHGAP19-SLIT1,97153045,97292637,chr10
ENSG00000213390.11,ARHGAP19,97222173,97292673,chr10
ENSG00000165879.9,FRAT1,97319271,97321915,chr10
ENSG00000181274.7,FRAT2,97332497,97334729,chr10
ENSG00000052749.14,RRP12,97356358,97426076,chr10
ENSG00000171314.9,PGAM1,97426191,97433444,chr10
ENSG00000171311.13,EXOSC1,97435909,97446017,chr10
ENSG00000171307.19,ZDHHC16,97446170,97457370,chr10
ENSG00000155229.21,MMS19,97458324,97498794,chr10
ENSG00000165886.5,UBTD1,97498924,97571206,chr10
ENSG00000165887.12,ANKRD2,97572499,97583884,chr10
ENSG00000241935.9,HOGA1,97584323,97612802,chr10
ENSG00000249967.1,ENSG00000249967,97584374,97673910,chr10
ENSG00000203942.5,C10orf62,97589721,97590934,chr10
ENSG00000171160.18,MORN4,97614553,97633500,chr10
ENSG00000155252.14,PI4K2A,97640671,97676434,chr10
ENSG00000119986.7,AVPI1,97677424,97687241,chr10
ENSG00000155254.13,MARVELD1,97713173,97718150,chr10
ENSG00000155256.18,ZFYVE27,97737121,97760907,chr10
ENSG00000120057.5,SFRP5,97766751,97771999,chr10
ENSG00000155265.12,GOLGA7B,97849843,97871580,chr10
ENSG00000095713.14,CRTAC1,97865000,98030828,chr10
ENSG00000166024.14,R3HCC1L,98134624,98244897,chr10
ENSG00000138131.4,LOXL4,98247690,98268194,chr10
ENSG00000119943.13,PYROXD2,98383565,98415182,chr10
ENSG00000107521.21,HPS1,98410939,98446963,chr10
ENSG00000289758.1,ENSG00000289758,98414002,98446920,chr10
ENSG00000172987.14,HPSE2,98457077,99235862,chr10
ENSG00000119946.12,CNNM1,99329356,99394330,chr10
ENSG00000120053.12,GOT1,99396870,99430624,chr10
ENSG00000119919.12,NKX2-3,99532942,99536524,chr10
ENSG00000155287.12,SLC25A28,99610519,99622793,chr10
ENSG00000285932.1,ENSG00000285932,99651595,99732112,chr10
ENSG00000198018.7,ENTPD7,99659509,99711241,chr10
ENSG00000119929.13,CUTC,99702558,99756134,chr10
ENSG00000014919.13,COX15,99710868,99732127,chr10
ENSG00000023839.12,ABCC2,99782640,99852594,chr10
ENSG00000107554.17,DNMBP,99875577,100009947,chr10
ENSG00000120054.12,CPN1,100042193,100081869,chr10
ENSG00000107566.14,ERLIN1,100150094,100186033,chr10
ENSG00000213341.11,CHUK,100188300,100229596,chr10
ENSG00000095485.18,CWF19L1,100232298,100267680,chr10
ENSG00000196072.12,BLOC1S2,100273280,100286680,chr10
ENSG00000107593.17,PKD2L1,100288149,100330264,chr10
ENSG00000099194.6,SCD,100347233,100364826,chr10
ENSG00000075290.8,WNT8B,100463009,100483744,chr10
ENSG00000075826.17,SEC31B,100486646,100519864,chr10
ENSG00000255339.6,ENSG00000255339,100505628,100529881,chr10
ENSG00000166136.16,NDUFB8,100523740,100530000,chr10
ENSG00000166135.14,HIF1AN,100529072,100559998,chr10
ENSG00000075891.24,PAX2,100735396,100829944,chr10
ENSG00000119906.13,SLF2,100912963,100965134,chr10
ENSG00000055950.17,MRPL43,100969458,100987515,chr10
ENSG00000095539.16,SEMA4G,100969504,100985871,chr10
ENSG00000107815.10,TWNK,100987367,100994403,chr10
ENSG00000107816.17,LZTS2,100996618,101007836,chr10
ENSG00000186862.20,PDZD7,101007679,101032295,chr10
ENSG00000107819.15,SFXN3,101031234,101041241,chr10
ENSG00000107821.15,KAZALD1,101061989,101068131,chr10
ENSG00000107807.13,TLX1,101131300,101137789,chr10
ENSG00000138136.7,LBX1,101226994,101229463,chr10
ENSG00000166167.18,BTRC,101354033,101557321,chr10
ENSG00000166171.13,DPCD,101570560,101609662,chr10
ENSG00000166169.17,POLL,101578882,101588270,chr10
ENSG00000107829.15,FBXW4,101610664,101695295,chr10
ENSG00000107831.14,FGF8,101770109,101780371,chr10
ENSG00000107833.11,NPM3,101781325,101783446,chr10
ENSG00000198408.14,OGA,101784443,101818465,chr10
ENSG00000120049.20,KCNIP2,101825974,101843920,chr10
ENSG00000120029.13,ARMH3,101845599,102056193,chr10
ENSG00000166189.8,HPS6,102065349,102068036,chr10
ENSG00000198728.11,LDB1,102106489,102120368,chr10
ENSG00000148840.11,PPRC1,102132994,102150333,chr10
ENSG00000166197.17,NOLC1,102152176,102163871,chr10
ENSG00000119915.5,ELOVL3,102226299,102229589,chr10
ENSG00000107859.11,PITX3,102230189,102241512,chr10
ENSG00000107862.7,GBF1,102245371,102382899,chr10
ENSG00000077150.21,NFKB2,102394110,102402524,chr10
ENSG00000059915.17,PSD,102402617,102421539,chr10
ENSG00000107872.14,FBXL15,102419189,102423136,chr10
ENSG00000107874.11,CUEDC2,102423245,102432584,chr10
ENSG00000120055.7,C10orf95,102449837,102451543,chr10
ENSG00000138111.14,MFSD13A,102461395,102477045,chr10
ENSG00000138107.13,ACTR1A,102461881,102502712,chr10
ENSG00000107882.12,SUFU,102503972,102633535,chr10
ENSG00000171206.16,TRIM8,102642503,102658318,chr10
ENSG00000138175.9,ARL3,102673731,102714397,chr10
ENSG00000156398.13,SFXN2,102714538,102743492,chr10
ENSG00000166272.18,WBP1L,102743948,102834516,chr10
ENSG00000148795.7,CYP17A1,102830531,102837472,chr10
ENSG00000166275.16,BORCS7,102854259,102864961,chr10
ENSG00000270316.1,BORCS7-ASMT,102854272,102901899,chr10
ENSG00000214435.9,AS3MT,102869470,102901899,chr10
ENSG00000148842.18,CNNM2,102918294,103090222,chr10
ENSG00000076685.19,NT5C2,103087185,103277605,chr10
ENSG00000235376.5,RPEL1,103245887,103248016,chr10
ENSG00000148798.11,INA,103277138,103290346,chr10
ENSG00000156374.16,PCGF6,103302796,103351144,chr10
ENSG00000148835.12,TAF5,103367966,103389065,chr10
ENSG00000173915.16,ATP5MK,103389041,103396492,chr10
ENSG00000148843.15,PDCD11,103396626,103446294,chr10
ENSG00000138172.11,CALHM2,103446786,103452402,chr10
ENSG00000185933.7,CALHM1,103453240,103458900,chr10
ENSG00000183128.7,CALHM3,103472804,103479240,chr10
ENSG00000107954.11,NEURL1,103493705,103592546,chr10
ENSG00000107957.17,SH3PXD2A,103594027,103855584,chr10
ENSG00000107960.12,STN1,103856806,103918332,chr10
ENSG00000065613.15,SLK,103967140,104029233,chr10
ENSG00000065618.21,COL17A1,104031286,104085880,chr10
ENSG00000156384.15,SFR1,104122058,104126385,chr10
ENSG00000197748.13,CFAP43,104129888,104232364,chr10
ENSG00000148834.13,GSTO1,104235356,104267459,chr10
ENSG00000065621.15,GSTO2,104268873,104304950,chr10
ENSG00000148841.17,ITPRIP,104309698,104338465,chr10
ENSG00000120051.15,CFAP58,104353833,104455102,chr10
ENSG00000156395.14,SORCS3,104641290,105265242,chr10
ENSG00000108018.17,SORCS1,106573663,107164706,chr10
ENSG00000108039.18,XPNPEP1,109864766,109923553,chr10
ENSG00000148700.15,ADD3,109996368,110135565,chr10
ENSG00000119950.21,MXI1,110207605,110287365,chr10
ENSG00000119953.14,SMNDC1,110290730,110304938,chr10
ENSG00000138166.6,DUSP5,110497907,110511533,chr10
ENSG00000108055.11,SMC3,110567684,110606048,chr10
ENSG00000203867.8,RBM20,110644336,110839468,chr10
ENSG00000150593.18,PDCD4,110871795,110900006,chr10
ENSG00000214413.9,BBIP1,110898730,110919201,chr10
ENSG00000108061.13,SHOC2,110919367,111017307,chr10
ENSG00000150594.7,ADRA2A,111077029,111080907,chr10
ENSG00000119927.14,GPAM,112149865,112215377,chr10
ENSG00000119913.6,TECTB,112283400,112305038,chr10
ENSG00000197142.11,ACSL5,112374116,112428379,chr10
ENSG00000023041.12,ZDHHC6,112424428,112447572,chr10
ENSG00000151532.15,VTI1A,112446998,112818744,chr10
ENSG00000148737.18,TCF7L2,112950247,113167678,chr10
ENSG00000148702.15,HABP2,113550837,113589602,chr10
ENSG00000197893.14,NRAP,113588714,113664070,chr10
ENSG00000165806.21,CASP7,113679162,113730907,chr10
ENSG00000148735.16,PLEKHS1,113751262,113783429,chr10
ENSG00000198924.8,DCLRE1A,113834725,113854383,chr10
ENSG00000196865.4,NHLRC2,113854661,113917194,chr10
ENSG00000043591.6,ADRB1,114043866,114046904,chr10
ENSG00000165813.20,CCDC186,114120862,114174232,chr10
ENSG00000095627.10,TDRD1,114179270,114232666,chr10
ENSG00000165816.13,VWA2,114239254,114294489,chr10
ENSG00000169129.16,AFAP1L2,114294824,114404756,chr10
ENSG00000099204.22,ABLIM1,114431112,114768061,chr10
ENSG00000151553.16,FHIP2A,114821744,114899832,chr10
ENSG00000165832.6,TRUB1,114938195,114977676,chr10
ENSG00000107518.18,ATRNL1,115093365,115948999,chr10
ENSG00000151892.16,GFRA1,116056925,116276803,chr10
ENSG00000182645.6,CCDC172,116324448,116380029,chr10
ENSG00000203837.5,PNLIPRP3,116427847,116477957,chr10
ENSG00000175535.6,PNLIP,116545931,116567855,chr10
ENSG00000187021.15,PNLIPRP1,116590385,116609175,chr10
ENSG00000266200.8,PNLIPRP2,116620953,116645143,chr10
ENSG00000165863.17,C10orf82,116663696,116670264,chr10
ENSG00000165868.16,HSPA12A,116671192,116850251,chr10
ENSG00000188316.15,ENO4,116849499,116911788,chr10
ENSG00000187164.20,SHTN1,116881477,117126586,chr10
ENSG00000148704.13,VAX1,117128521,117138301,chr10
ENSG00000186795.1,KCNK18,117197489,117210299,chr10
ENSG00000165646.14,SLC18A2,117241093,117279430,chr10
ENSG00000165650.12,PDZD8,117277274,117375440,chr10
ENSG00000170370.12,EMX2,117542445,117549546,chr10
ENSG00000107560.12,RAB11FIP2,118004916,118046941,chr10
ENSG00000165669.14,FAM204A,118297925,118342328,chr10
ENSG00000119973.6,PRLHR,118589997,118595648,chr10
ENSG00000151893.15,CACUL1,118674167,118755249,chr10
ENSG00000188613.7,NANOS1,119029714,119033730,chr10
ENSG00000107581.14,EIF3A,119033670,119080817,chr10
ENSG00000119979.18,DENND10,119104086,119137984,chr10
ENSG00000183605.17,SFXN4,119140767,119165714,chr10
ENSG00000165672.7,PRDX3,119167720,119178812,chr10
ENSG00000198873.12,GRK5,119207571,119459745,chr10
ENSG00000148908.15,RGS10,119499817,119542719,chr10
ENSG00000151923.18,TIAL1,119571802,119597029,chr10
ENSG00000151929.10,BAG3,119651380,119677819,chr10
ENSG00000198825.15,INPP5F,119726042,119829147,chr10
ENSG00000197771.13,MCMBP,119829404,119892556,chr10
ENSG00000107651.15,SEC23IP,119892707,119944657,chr10
ENSG00000203805.11,PLPP4,120457227,120592065,chr10
ENSG00000120008.16,WDR11,120851305,120909524,chr10
ENSG00000066468.24,FGFR2,121478332,121598458,chr10
ENSG00000107669.19,ATE1,121709393,121928801,chr10
ENSG00000107672.15,NSMCE4A,121957091,121975217,chr10
ENSG00000138162.19,TACC2,121989163,122254545,chr10
ENSG00000138152.10,BTBD16,122271296,122338159,chr10
ENSG00000107679.15,PLEKHA1,122374696,122432354,chr10
ENSG00000254636.1,ARMS2,122454653,122457352,chr10
ENSG00000166033.13,HTRA1,122458551,122514907,chr10
ENSG00000187908.20,DMBT1,122560665,122643736,chr10
ENSG00000286135.1,SPADH,122672850,122679494,chr10
ENSG00000183559.12,C10orf120,122697709,122699846,chr10
ENSG00000138161.14,CUZD1,122832158,122846175,chr10
ENSG00000286088.1,ENSG00000286088,122832167,122879583,chr10
ENSG00000213185.7,FAM24B,122849078,122879641,chr10
ENSG00000203795.3,FAM24A,122910610,122913111,chr10
ENSG00000119965.13,C10orf88,122930901,122954311,chr10
ENSG00000179988.15,PSTK,122954381,122997513,chr10
ENSG00000095574.12,IKZF5,122990807,123008812,chr10
ENSG00000196177.13,ACADSB,123008979,123058290,chr10
ENSG00000188620.11,HMX3,123135970,123139423,chr10
ENSG00000188816.4,HMX2,123148136,123150672,chr10
ENSG00000154473.18,BUB3,123154402,123170467,chr10
ENSG00000154478.4,GPR26,123666355,123697399,chr10
ENSG00000121898.13,CPXM2,123706207,123940267,chr10
ENSG00000182022.18,CHST15,124007668,124093598,chr10
ENSG00000065154.12,OAT,124397303,124418976,chr10
ENSG00000229544.9,NKX1-2,124445243,124450035,chr10
ENSG00000107902.14,LHPP,124461823,124617888,chr10
ENSG00000258539.1,ENSG00000258539,124617080,124791727,chr10
ENSG00000189319.14,FAM53B,124619292,124744378,chr10
ENSG00000203791.15,EEF1AKMT2,124748149,124791887,chr10
ENSG00000165660.8,ABRAXAS2,124801819,124836667,chr10
ENSG00000019995.6,ZRANB1,124942123,124988189,chr10
ENSG00000175029.17,CTBP2,124984317,125161170,chr10
ENSG00000175018.13,TEX36,125576522,125683163,chr10
ENSG00000107938.18,EDRF1,125719515,125764143,chr10
ENSG00000154485.5,MMP21,125753580,125775821,chr10
ENSG00000188690.15,UROS,125784980,125823258,chr10
ENSG00000107949.17,BCCIP,125823546,125853695,chr10
ENSG00000089876.12,DHX32,125836337,125896436,chr10
ENSG00000203780.12,FANK1,125896564,126009592,chr10
ENSG00000148848.15,ADAM12,126012381,126388477,chr10
ENSG00000154493.20,C10orf90,126424997,126798708,chr10
ENSG00000150760.13,DOCK1,126905409,127452517,chr10
ENSG00000188916.9,INSYN2A,127135426,127196591,chr10
ENSG00000214285.3,NPS,127549309,127553540,chr10
ENSG00000186766.8,FOXI2,127737185,127741183,chr10
ENSG00000180745.5,CLRN3,127877841,127892941,chr10
ENSG00000132334.17,PTPRE,127907103,128085855,chr10
ENSG00000148773.14,MKI67,128096659,128126423,chr10
ENSG00000170430.10,MGMT,129467190,129770983,chr10
ENSG00000108001.16,EBF3,129835233,129973053,chr10
ENSG00000237489.5,C10orf143,130020025,130110830,chr10
ENSG00000108010.12,GLRX3,130136391,130184521,chr10
ENSG00000176769.9,TCERG1L,131092391,131311721,chr10
ENSG00000175470.20,PPP2R2D,131901008,131959834,chr10
ENSG00000176171.12,BNIP3,131967684,131981967,chr10
ENSG00000188385.13,JAKMIP3,132036336,132184858,chr10
ENSG00000151640.13,DPYSL4,132186948,132205759,chr10
ENSG00000165752.17,STK32C,132207492,132331847,chr10
ENSG00000148814.18,LRRC27,132332154,132381508,chr10
ENSG00000171813.14,PWWP2B,132397168,132417859,chr10
ENSG00000068383.19,INPP5A,132537787,132783480,chr10
ENSG00000148826.9,NKX6-2,132783179,132786147,chr10
ENSG00000171811.14,CFAP46,132808392,132942823,chr10
ENSG00000197177.16,ADGRA1,133087924,133131675,chr10
ENSG00000171798.19,KNDC1,133160219,133226412,chr10
ENSG00000171794.4,UTF1,133230217,133231558,chr10
ENSG00000151650.8,VENTX,133237855,133241928,chr10
ENSG00000151651.16,ADAM8,133262420,133276868,chr10
ENSG00000130640.15,TUBGCP2,133278635,133318823,chr10
ENSG00000198546.15,ZNF511,133308914,133313162,chr10
ENSG00000283496.1,ZNF511-PRAP1,133309410,133352529,chr10
ENSG00000130643.9,CALY,133324072,133336935,chr10
ENSG00000165828.15,PRAP1,133347368,133352683,chr10
ENSG00000148803.12,FUOM,133355158,133358025,chr10
ENSG00000127884.5,ECHS1,133362485,133373354,chr10
ENSG00000148832.16,PAOX,133379261,133391694,chr10
ENSG00000254536.2,ENSG00000254536,133380017,133420271,chr10
ENSG00000148824.19,MTG1,133394094,133422520,chr10
ENSG00000203772.8,SPRN,133420666,133424625,chr10
ENSG00000214279.13,SCART1,133453928,133523558,chr10
ENSG00000130649.10,CYP2E1,133520406,133561220,chr10
ENSG00000171772.17,SYCE1,133553901,133569835,chr10
ENSG00000225899.8,FRG2B,133623895,133626795,chr10
ENSG00000177951.18,BET1L,167784,207399,chr11
ENSG00000188076.3,SCGB1C1,193078,194575,chr11
ENSG00000177947.15,ODF3,196761,200261,chr11
ENSG00000177963.15,RIC8A,207708,215113,chr11
ENSG00000142082.15,SIRT3,215030,236931,chr11
ENSG00000185627.19,PSMD13,236966,252984,chr11
ENSG00000174885.13,NLRP6,278407,285388,chr11
ENSG00000142102.16,PGGHG,289126,296107,chr11
ENSG00000206013.2,IFITM5,298200,299526,chr11
ENSG00000185201.18,IFITM2,303655,309397,chr11
ENSG00000288681.1,ENSG00000288681,308408,315272,chr11
ENSG00000185885.17,IFITM1,310041,315272,chr11
ENSG00000142089.17,IFITM3,319676,329475,chr11
ENSG00000182272.12,B4GALNT4,369499,382117,chr11
ENSG00000184363.10,PKP3,392614,404908,chr11
ENSG00000185187.13,SIGIRR,405716,417455,chr11
ENSG00000185101.13,ANO9,417933,442011,chr11
ENSG00000174915.12,PTDSS2,448268,491399,chr11
ENSG00000023191.17,RNH1,494512,507300,chr11
ENSG00000174775.18,HRAS,532242,537321,chr11
ENSG00000161328.11,LRRC56,537527,554912,chr11
ENSG00000185522.9,LMNTD2,554850,560738,chr11
ENSG00000099849.15,RASSF7,560404,564025,chr11
ENSG00000070047.13,PHRF1,576470,612222,chr11
ENSG00000185507.21,IRF7,612553,615983,chr11
ENSG00000099834.19,CDHR5,616577,626078,chr11
ENSG00000070031.4,SCT,626309,627181,chr11
ENSG00000069696.7,DRD4,637269,640706,chr11
ENSG00000177030.19,DEAF1,644233,707118,chr11
ENSG00000177106.17,EPS8L2,694438,727727,chr11
ENSG00000177042.16,TMEM80,695591,705028,chr11
ENSG00000177156.11,TALDO1,747415,765012,chr11
ENSG00000177225.17,GATD1,767220,777488,chr11
ENSG00000184524.6,CEND1,787115,790113,chr11
ENSG00000177542.11,SLC25A22,790475,798281,chr11
ENSG00000288675.1,PANO1,797511,799190,chr11
ENSG00000177595.19,PIDD1,799179,809753,chr11
ENSG00000177600.9,RPLP2,809965,812880,chr11
ENSG00000177666.17,PNPLA2,818914,825573,chr11
ENSG00000177685.17,CRACR2B,826144,831991,chr11
ENSG00000177697.19,CD151,832887,839831,chr11
ENSG00000177700.6,POLR2L,837356,842529,chr11
ENSG00000214063.12,TSPAN4,842812,867116,chr11
ENSG00000177830.18,CHID1,867859,915058,chr11
ENSG00000183020.15,AP2A2,924881,1012245,chr11
ENSG00000184956.16,MUC6,1012823,1036718,chr11
ENSG00000198788.9,MUC2,1074875,1110511,chr11
ENSG00000215182.8,MUC5AC,1157953,1201138,chr11
ENSG00000117983.17,MUC5B,1223066,1262172,chr11
ENSG00000078902.16,TOLLIP,1274371,1309654,chr11
ENSG00000174672.16,BRSK2,1389899,1462689,chr11
ENSG00000182208.15,MOB2,1469457,1501247,chr11
ENSG00000184545.11,DUSP8,1554051,1572271,chr11
ENSG00000205869.2,KRTAP5-1,1584342,1585283,chr11
ENSG00000205867.3,KRTAP5-2,1597177,1598294,chr11
ENSG00000196224.7,KRTAP5-3,1607565,1608463,chr11
ENSG00000241598.6,KRTAP5-4,1620958,1622138,chr11
ENSG00000185940.11,KRTAP5-5,1629775,1630930,chr11
ENSG00000205864.1,KRTAP5-6,1697195,1697755,chr11
ENSG00000244242.2,IFITM10,1732406,1750595,chr11
ENSG00000250644.3,ENSG00000250644,1734821,1763954,chr11
ENSG00000117984.15,CTSD,1752752,1764573,chr11
ENSG00000149043.17,SYT8,1828307,1837521,chr11
ENSG00000130598.17,TNNI2,1838981,1841680,chr11
ENSG00000130592.17,LSP1,1850904,1892267,chr11
ENSG00000283787.2,PRR33,1888078,1891895,chr11
ENSG00000130595.20,TNNT3,1919703,1938706,chr11
ENSG00000214026.11,MRPL23,1947278,1984522,chr11
ENSG00000167244.22,IGF2,2129112,2158391,chr11
ENSG00000284779.3,ENSG00000284779,2131395,2149603,chr11
ENSG00000129965.15,INS-IGF2,2132538,2161209,chr11
ENSG00000254647.7,INS,2159779,2161221,chr11
ENSG00000180176.15,TH,2163929,2171815,chr11
ENSG00000183734.5,ASCL2,2268498,2270588,chr11
ENSG00000110665.12,C11orf21,2295628,2303049,chr11
ENSG00000064201.16,TSPAN32,2301997,2318204,chr11
ENSG00000110651.13,CD81,2376177,2397802,chr11
ENSG00000184281.15,TSSC4,2400488,2403878,chr11
ENSG00000070985.14,TRPM5,2404515,2444514,chr11
ENSG00000053918.19,KCNQ1,2444654,2849105,chr11
ENSG00000129757.15,CDKN1C,2883213,2885775,chr11
ENSG00000110628.16,SLC22A18,2899721,2925246,chr11
ENSG00000181649.8,PHLDA2,2928273,2929420,chr11
ENSG00000205531.14,NAP1L4,2944431,2992377,chr11
ENSG00000110619.18,CARS1,3000922,3057613,chr11
ENSG00000021762.20,OSBPL5,3087107,3166739,chr11
ENSG00000182170.3,MRGPRG,3217944,3218813,chr11
ENSG00000184350.11,MRGPRE,3225030,3232417,chr11
ENSG00000005801.18,ZNF195,3339261,3379222,chr11
ENSG00000167311.14,ART5,3638512,3642316,chr11
ENSG00000129744.3,ART1,3645128,3664416,chr11
ENSG00000129749.3,CHRNA10,3665587,3671384,chr11
ENSG00000110713.18,NUP98,3671083,3797792,chr11
ENSG00000148985.20,PGAP2,3797724,3826371,chr11
ENSG00000177105.10,RHOG,3826978,3840959,chr11
ENSG00000167323.13,STIM1,3854527,4093210,chr11
ENSG00000167325.15,RRM1,4094707,4138932,chr11
ENSG00000284018.2,SSU72L5,4233217,4234287,chr11
ENSG00000284306.2,SSU72L2,4241641,4242706,chr11
ENSG00000283873.2,SSU72L4,4287084,4288185,chr11
ENSG00000284546.2,SSU72L3,4329790,4330864,chr11
ENSG00000284438.2,SSU72L1,4338245,4339345,chr11
ENSG00000221996.6,OR52B4,4367263,4368386,chr11
ENSG00000132109.10,TRIM21,4384897,4393702,chr11
ENSG00000181963.5,OR52K2,4449295,4450361,chr11
ENSG00000196778.4,OR52K1,4482646,4493497,chr11
ENSG00000197790.1,OR52M1,4545191,4546144,chr11
ENSG00000226288.3,OR52I2,4581743,4593340,chr11
ENSG00000232268.8,OR52I1,4594039,4595013,chr11
ENSG00000167333.13,TRIM68,4598672,4608231,chr11
ENSG00000197428.3,OR51D1,4637477,4643060,chr11
ENSG00000180785.10,OR51E1,4643420,4655488,chr11
ENSG00000167332.9,OR51E2,4680171,4697854,chr11
ENSG00000197674.8,OR51C1P,4690423,4697853,chr11
ENSG00000167346.9,MMP26,4704784,4992431,chr11
ENSG00000280021.3,OR51F1,4768979,4769938,chr11
ENSG00000279270.2,OR52R1,4803433,4804380,chr11
ENSG00000176925.8,OR51F2,4821321,4822456,chr11
ENSG00000176922.5,OR51S1,4848237,4849208,chr11
ENSG00000176900.2,OR51T1,4881819,4882883,chr11
ENSG00000176895.9,OR51A7,4903783,4909462,chr11
ENSG00000176893.6,OR51G2,4912588,4919350,chr11
ENSG00000278870.2,OR51G1,4923374,4924339,chr11
ENSG00000205497.5,OR51A4,4942831,4947605,chr11
ENSG00000205496.1,OR51A2,4954772,4955713,chr11
ENSG00000176798.3,OR51L1,4994851,5005536,chr11
ENSG00000205495.1,OR52J3,5046526,5047461,chr11
ENSG00000176787.2,OR52E2,5058650,5059627,chr11
ENSG00000273085.3,OR52E1,5069572,5070497,chr11
ENSG00000171944.2,OR52A5,5128776,5138356,chr11
ENSG00000182070.7,OR52A1,5146824,5154757,chr11
ENSG00000176742.3,OR51V1,5199735,5200682,chr11
ENSG00000244734.4,HBB,5225464,5229395,chr11
ENSG00000223609.11,HBD,5232678,5243657,chr11
ENSG00000213934.9,HBG1,5248269,5249857,chr11
ENSG00000284931.1,ENSG00000284931,5248270,5254783,chr11
ENSG00000196565.15,HBG2,5253188,5505605,chr11
ENSG00000239920.2,ENSG00000239920,5254392,5678434,chr11
ENSG00000213931.7,HBE1,5268345,5505652,chr11
ENSG00000183251.4,OR51B4,5301014,5301946,chr11
ENSG00000167355.8,OR51B5,5303444,5505652,chr11
ENSG00000279012.2,OR51B2,5323359,5324297,chr11
ENSG00000176239.7,OR51B6,5351508,5352446,chr11
ENSG00000184698.5,OR51M1,5383812,5393263,chr11
ENSG00000167360.6,OR51Q1,5422111,5423206,chr11
ENSG00000167359.8,OR51I1,5440570,5441514,chr11
ENSG00000187918.6,OR51I2,5449323,5456518,chr11
ENSG00000181609.5,OR52D1,5488685,5489749,chr11
ENSG00000175520.9,UBQLN3,5507300,5509958,chr11
